tarih,buyukluk,derinlik_km,kaynak
2014-07-15T12:25:52.11,4.1,9.92,AFAD
2014-07-12T21:58:23.92,4,20.44,AFAD
2014-07-10T18:31:34.04,4.2,22.84,AFAD
2014-07-10T07:58:05,4,19.5,AFAD
2014-07-09T23:45:02.16,4.2,21.06,AFAD
2014-07-06T23:08:32.73,4.1,11.94,AFAD
2014-07-03T05:04:46.05,4.5,11.75,AFAD
2014-06-30T16:35:25.58,4.1,36.82,AFAD
2014-06-29T11:19:05.41,4.2,10.86,AFAD
2014-06-26T16:22:07.74,4.1,11.59,AFAD
2014-06-23T10:13:09.4,4,6.59,AFAD
2014-06-20T13:59:42.27,4.3,49.42,AFAD
2014-06-19T20:30:47.76,4.5,47.95,AFAD
2014-06-15T19:46:54.5,4.1,10.99,AFAD
2014-06-13T16:00:36.55,4,7.34,AFAD
2014-06-13T00:34:52.47,4.8,58.73,AFAD
2014-06-11T16:42:10.47,4.4,9.61,AFAD
2014-06-09T03:38:34.19,4.5,20.56,AFAD
2014-05-31T22:08:29.3,4.1,6.65,AFAD
2014-05-30T04:06:21.96,4.1,19.57,AFAD
2014-05-28T03:59:51.62,4.1,12.07,AFAD
2014-05-28T00:03:41.66,4.3,10.61,AFAD
2014-05-27T00:16:16.41,4.3,12.38,AFAD
2014-05-26T21:28:37.63,4.1,15.29,AFAD
2014-05-25T11:47:54.54,4.5,28.65,AFAD
2014-05-25T11:38:38.95,4.8,20.71,AFAD
2014-05-24T23:00:36.22,4.2,4.18,AFAD
2014-05-24T15:01:32.55,4,15.47,AFAD
2014-05-24T14:49:15.25,4.5,11.87,AFAD
2014-05-24T12:46:01.08,4.2,37.81,AFAD
2014-05-24T11:33:08.77,4.5,14.92,AFAD
2014-05-24T11:18:45.86,4,25.58,AFAD
2014-05-24T10:35:00.93,4.3,24.92,AFAD
2014-05-24T10:11:40.64,4.6,19.09,AFAD
2014-05-24T09:33:47.45,4.4,7.13,AFAD
2014-05-24T09:31:18.34,5.3,6.98,AFAD
2014-05-24T09:25:01.83,6.5,25.48,AFAD
2014-05-05T05:05:41.14,4.3,50.22,AFAD
2014-05-03T04:46:42.71,4.1,32.25,AFAD
2014-05-01T17:33:40.86,4.1,11.18,AFAD
2014-05-01T14:16:12.09,4.1,8.23,AFAD
2014-05-01T07:36:09.07,4.2,6.97,AFAD
2014-04-30T04:03:31.94,4.7,39.12,AFAD
2014-04-21T13:05:54.72,4,58.41,AFAD
2014-04-19T23:39:58.95,4,14.17,AFAD
2014-04-16T23:49:52.29,4.2,29.1,AFAD
2014-04-07T01:01:43.6,4.1,25.97,AFAD
2014-04-03T13:56:13.72,4.2,12,AFAD
2014-03-27T13:12:40.79,4,33.52,AFAD
2014-03-26T14:00:14.58,4,12.25,AFAD
2014-03-18T14:33:10.6,4,8.55,AFAD
2014-03-18T09:28:46,4.2,9.2,AFAD
2014-03-15T05:29:34.31,4.1,15.19,AFAD
2014-03-06T15:15:20.12,4.3,39.48,AFAD
2014-03-05T12:03:30.07,4,6.84,AFAD
2014-03-02T04:25:58.38,4.2,25.3,AFAD
2014-02-28T03:51:52,4.1,21.4,AFAD
2014-02-22T15:42:06.82,4.4,11.55,AFAD
2014-02-18T21:51:35.19,4.6,11.67,AFAD
2014-02-14T00:33:39.64,4.5,15.67,AFAD
2014-01-29T10:02:33.3,4.1,40.7,AFAD
2014-01-23T09:44:23.63,4.2,2.39,AFAD
2014-01-13T10:51:26.84,4.1,12.1,AFAD
2014-01-10T13:20:47.78,4,8.31,AFAD
2014-01-10T07:20:46.56,4,15.14,AFAD
2014-01-07T19:41:21.65,4,12.1,AFAD
2013-12-28T15:21:03,6,43.6,AFAD
2013-12-25T18:11:37.08,4.1,52.38,AFAD
2013-12-24T23:10:52.19,4.1,7.97,AFAD
2013-12-24T02:17:43.25,4.1,0,AFAD
2013-12-18T21:20:07.93,4.1,17.11,AFAD
2013-12-15T20:40:23.9,4.2,5.2,AFAD
2013-12-08T17:31:57.8,5,65,AFAD
2013-11-27T04:21:36.47,4,9.06,AFAD
2013-11-27T04:13:37.49,4.5,18.83,AFAD
2013-11-24T20:49:37,4.9,19.7,AFAD
2013-11-23T23:26:42.97,5,6.06,AFAD
2013-11-07T06:39:28.72,4.1,17.57,AFAD
2013-10-30T22:40:32.62,4,21.51,AFAD
2013-10-30T03:17:11.75,4,22.18,AFAD
2013-10-23T12:24:22.89,4.5,21.35,AFAD
2013-10-18T01:26:46.91,4.3,113.45,AFAD
2013-10-04T22:50:27.36,4.3,21.27,AFAD
2013-09-27T10:02:40.4,4.4,5.13,AFAD
2013-09-26T02:55:37.06,4,14.85,AFAD
2013-09-25T02:18:09.8518,4,13.15,AFAD
2013-09-21T11:31:08.07,4,42.49,AFAD
2013-09-21T02:15:44.07,4.5,17.03,AFAD
2013-09-18T18:22:41.73,4.3,11.24,AFAD
2013-09-17T23:14:28.61,4,21.97,AFAD
2013-09-17T20:40:50.62,4.9,19.01,AFAD
2013-09-16T10:31:39.65,4.5,19.46,AFAD
2013-09-02T10:34:49.95,4.1,7.27,AFAD
2013-08-29T06:20:34.64,4.3,26.15,AFAD
2013-08-28T06:26:08.22,4.2,18.24,AFAD
2013-08-17T18:16:31.04,4.5,14.34,AFAD
2013-08-07T05:20:31.23,4.4,20.86,AFAD
2013-08-02T01:10:28.67,4.5,11.33,AFAD
2013-07-31T13:18:14.04,4,42.54,AFAD
2013-07-31T01:26:53.45,4,26.71,AFAD
2013-07-30T06:28:52.69,4.1,24.4,AFAD
2013-07-30T06:28:06.4,4.1,24.81,AFAD
2013-07-30T05:33:07.65,5.3,20.01,AFAD
2013-07-28T18:57:55.9,4.4,17.37,AFAD
2013-07-26T00:22:54.9,4.3,25.78,AFAD
2013-07-25T23:05:48.89,4.1,25.43,AFAD
2013-07-24T12:59:10.14,4,20.09,AFAD
2013-07-21T21:43:41.96,4.3,13.44,AFAD
2013-07-17T11:44:18.52,4,30.94,AFAD
2013-07-13T17:31:47.93,4,13.7,AFAD
2013-07-12T00:36:57.11,4.3,27.85,AFAD
2013-06-30T13:16:14.21,4,30.75,AFAD
2013-06-27T23:03:02.67,4.1,50.65,AFAD
2013-06-21T18:26:40.71,4.2,83.41,AFAD
2013-06-19T13:02:37.21,4.2,7.29,AFAD
2013-06-16T20:31:38.05,4.1,13.05,AFAD
2013-06-16T10:34:39.46,4,17.52,AFAD
2013-06-12T19:02:51.59,4.6,15.91,AFAD
2013-06-09T15:15:08.52,4,26.69,AFAD
2013-06-09T14:18:56.67,4.1,15.61,AFAD
2013-06-04T04:12:27.16,4.3,15.76,AFAD
2013-05-29T14:43:31.73,4,7,AFAD
2013-05-16T21:26:39,4.2,16.61,AFAD
2013-05-16T21:21:17.54,4.4,20.87,AFAD
2013-05-16T03:02:01.63,4.6,25.43,AFAD
2013-05-15T16:52:27.43,4.3,53.53,AFAD
2013-05-15T07:09:58.5,4.4,15.64,AFAD
2013-05-06T18:33:18.27,4.3,12.36,AFAD
2013-05-01T06:50:51.69,4.4,13.26,AFAD
2013-05-01T06:47:56.77,4.2,7.89,AFAD
2013-04-28T16:30:53.05,4.2,21.74,AFAD
2013-04-27T14:04:17.69,4,26.01,AFAD
2013-04-25T22:54:14.93,4.4,12.01,AFAD
2013-04-21T01:45:38.36,4.4,50.96,AFAD
2013-04-19T20:50:00.13,4,8.2,AFAD
2013-04-14T18:25:21.08,4,19.96,AFAD
2013-04-04T06:34:26.58,4.1,8.95,AFAD
2013-04-01T16:54:56.14,4.2,36.74,AFAD
2013-03-31T16:28:14.25,4.1,6.66,AFAD
2013-03-25T20:55:18.84,4.5,5.85,AFAD
2013-03-20T17:14:47.88,4,27.84,AFAD
2013-03-19T12:44:31.52,4.5,46.11,AFAD
2013-03-15T16:21:35.96,4.2,29.74,AFAD
2013-03-13T18:28:11.95,4.1,19.06,AFAD
2013-03-13T06:22:58.74,4.8,4.07,AFAD
2013-03-12T20:47:01.28,4.1,12.81,AFAD
2013-03-11T14:57:03.45,5.2,3.61,AFAD
2013-03-10T10:04:14.76,4,21.95,AFAD
2013-03-07T21:50:58.48,4.3,20.62,AFAD
2013-03-07T03:21:11.95,4.2,20.85,AFAD
2013-03-07T01:02:42.7,4,29.14,AFAD
2013-03-03T11:22:25.62,4,24.16,AFAD
2013-02-27T22:05:57.65,4.1,140.27,AFAD
2013-02-25T08:03:44.2324,4.1,4.09,AFAD
2013-02-21T10:18:49.46,4.6,25.98,AFAD
2013-02-20T06:59:01.46,4.1,22.78,AFAD
2013-02-12T20:20:32.58,4.2,12.99,AFAD
2013-02-12T17:00:17.73,4.3,22.41,AFAD
2013-02-11T15:00:29.45,4,23.09,AFAD
2013-02-10T18:10:41.23,4.1,19.18,AFAD
2013-02-04T07:57:20.13,4.3,26.04,AFAD
2013-01-31T01:45:53.09,4,16.2,AFAD
2013-01-29T01:48:52.32,4.3,7.45,AFAD
2013-01-19T19:26:40.87,4.2,20.91,AFAD
2013-01-13T17:54:32.07,4.3,25.5,AFAD
2013-01-13T08:55:14.48,4.5,24.87,AFAD
2013-01-12T20:50:11.21,4.1,32.95,AFAD
2013-01-12T13:47:38.48,4,6.89,AFAD
2013-01-11T21:56:16.17,4.2,24.78,AFAD
2013-01-11T00:30:19.84,4.6,26.83,AFAD
2013-01-10T05:49:57.83,4.2,21.88,AFAD
2013-01-09T15:41:32.55,4.9,22.81,AFAD
2013-01-08T14:16:09.4,5.6,22.9,AFAD
2013-01-08T06:15:05.05,4.3,7.6,AFAD
2013-01-08T06:05:06.88,4.7,15.35,AFAD
2012-12-27T16:09:10.31,4,25.14,AFAD
2012-12-25T22:55:50.67,4.4,8.82,AFAD
2012-12-25T22:44:30.58,5.4,5.86,AFAD
2012-12-25T15:35:52.1,4.1,17.12,AFAD
2012-12-24T22:41:13.45,4.4,36.73,AFAD
2012-12-24T04:14:48.98,4,12.4,AFAD
2012-12-23T13:31:39.73,5.5,13.42,AFAD
2012-12-23T07:12:30.93,4.2,5,AFAD
2012-12-23T06:38:55.54,5,7.67,AFAD
2012-12-16T07:03:09.73,4.1,26.59,AFAD
2012-12-12T21:57:26.59,4,24.38,AFAD
2012-12-12T07:52:47.76,4,14.84,AFAD
2012-12-12T01:18:13.7,4.1,20.12,AFAD
2012-12-07T04:50:57.79,4.1,90.08,AFAD
2012-12-06T12:38:18.26,4,19.57,AFAD
2012-12-02T19:02:57.51,4,4.05,AFAD
2012-12-01T03:51:42.82,4.1,17.86,AFAD
2012-11-30T02:32:36.46,4.2,20.27,AFAD
2012-11-26T17:35:41.36,4.8,7.4,AFAD
2012-11-25T08:51:46.11,4,10.77,AFAD
2012-11-24T21:35:21.75,4.1,4.45,AFAD
2012-11-24T21:31:15.17,4.2,20.59,AFAD
2012-11-24T21:04:17.07,4.3,11.66,AFAD
2012-11-24T16:04:28.41,4.5,17.53,AFAD
2012-11-20T17:56:28.48,4.2,11.9,AFAD
2012-11-18T19:18:45.11,4,27.95,AFAD
2012-11-14T07:24:28.65,4.4,29.37,AFAD
2012-11-14T00:03:20.17,4,7.1,AFAD
2012-11-14T00:01:59.5,4.4,27.71,AFAD
2012-11-13T23:55:48.69,4.7,23.41,AFAD
2012-11-10T11:00:31.68,4,17.6,AFAD
2012-10-30T00:12:35.36,4.1,21.35,AFAD
2012-10-26T09:40:33.11,4.3,53.52,AFAD
2012-10-16T10:25:04.96,4.6,28.96,AFAD
2012-10-16T01:16:18.2093,4.6,13.3,AFAD
2012-10-06T20:37:06.62,4.5,6.53,AFAD
2012-10-05T10:25:27.31,4.5,19.84,AFAD
2012-09-29T05:25:40.86,4.1,19.8,AFAD
2012-09-29T02:39:29.7,4.1,28.2,AFAD
2012-09-24T16:13:40.63,4,6.23,AFAD
2012-09-23T09:10:42.04,4.3,18.56,AFAD
2012-09-22T03:51:49.611,4.2,33.6,AFAD
2012-09-20T01:11:11.8214,4,12.88,AFAD
2012-09-19T23:15:07.26,4.3,25.44,AFAD
2012-09-19T09:17:46.17,5.1,22.35,AFAD
2012-09-19T07:19:20.75,4,26.02,AFAD
2012-09-16T07:54:14.79,4.7,24.21,AFAD
2012-09-13T02:42:21.14,4.1,6.01,AFAD
2012-09-12T23:29:34.83,4.3,7.32,AFAD
2012-09-12T03:27:59.33,5.5,6.98,AFAD
2012-09-08T10:01:06.32,4.3,21.68,AFAD
2012-09-05T15:49:02.28,4.1,20.71,AFAD
2012-09-04T14:04:51.38,4.3,41.08,AFAD
2012-09-03T16:22:38.699,4.2,31.28,AFAD
2012-08-31T14:14:49.41,4.2,15.86,AFAD
2012-08-25T07:24:46.4,4.1,17.4,AFAD
2012-08-19T23:08:22.96,4.3,12.71,AFAD
2012-08-19T19:27:22.37,4.4,11.93,AFAD
2012-08-07T23:57:37.45,4.2,22.21,AFAD
2012-08-07T23:17:37.96,4,18.05,AFAD
2012-08-05T20:37:21.96,5.3,12.94,AFAD
2012-08-04T02:23:50.82,4.2,22.94,AFAD
2012-08-03T10:18:20.2,4.6,22.61,AFAD
2012-07-31T23:12:12.57,4.2,22.51,AFAD
2012-07-25T21:28:28.85,4.6,27.77,AFAD
2012-07-24T22:53:39.47,4.3,12.66,AFAD
2012-07-22T09:26:02.29,5,4.56,AFAD
2012-07-21T20:45:13.1117,4.2,102.13,AFAD
2012-07-20T16:20:16.62,4.3,19.55,AFAD
2012-07-20T13:51:11,4.3,3,AFAD
2012-07-18T17:46:43.67,4,25.4,AFAD
2012-07-09T13:55:00.43,6,40.45,AFAD
2012-07-07T07:51:27.98,4.3,46.44,AFAD
2012-07-07T07:07:45.26,4,7.06,AFAD
2012-07-04T23:46:37.96,5,34.09,AFAD
2012-07-04T08:45:28.36,4.2,24.28,AFAD
2012-06-28T08:39:16.43,4.2,22.34,AFAD
2012-06-27T03:31:07.8,4,1.21,AFAD
2012-06-26T21:33:55.74,4.2,7.04,AFAD
2012-06-26T14:34:21.29,4.2,26.95,AFAD
2012-06-26T14:11:21.64,4.1,4.48,AFAD
2012-06-25T13:05:28.9,5.3,34.02,AFAD
2012-06-24T20:07:21.75,5,23.62,AFAD
2012-06-23T18:47:12.82,4.6,19.35,AFAD
2012-06-20T19:22:35.46,4,43.38,AFAD
2012-06-19T01:46:13.13,4.9,25.91,AFAD
2012-06-15T23:48:14.9,4.2,8.69,AFAD
2012-06-14T19:17:43.22,4.2,4.51,AFAD
2012-06-14T16:46:06.15,4.8,32.89,AFAD
2012-06-14T06:49:48.87,4.1,8.26,AFAD
2012-06-14T05:52:51.69,5.5,11.68,AFAD
2012-06-14T05:50:01.31,4,11.06,AFAD
2012-06-13T08:59:07.36,4.5,27.33,AFAD
2012-06-13T06:40:31.6,4.3,21.58,AFAD
2012-06-12T21:58:12.03,4.5,28.02,AFAD
2012-06-11T19:51:06,4.3,27.87,AFAD
2012-06-11T17:35:37.52,4.4,27.94,AFAD
2012-06-11T14:00:17.66,4,28.69,AFAD
2012-06-11T02:06:34.78,4.4,28.19,AFAD
2012-06-10T22:31:44.58,4,28.32,AFAD
2012-06-10T18:28:32.97,4.5,28.64,AFAD
2012-06-10T13:01:42.49,4,7.34,AFAD
2012-06-10T12:50:56.29,4.4,7.13,AFAD
2012-06-10T12:49:36.83,5,26.85,AFAD
2012-06-10T12:44:16.93,6,33.77,AFAD
2012-06-09T14:33:12.33,4.2,20.92,AFAD
2012-06-07T20:54:25.74,5.1,26.96,AFAD
2012-06-04T14:19:53.28,4.6,12.11,AFAD
2012-05-25T11:22:39.46,4.8,12.22,AFAD
2012-05-24T14:09:07.92,4.1,19.23,AFAD
2012-05-19T12:21:04.55,4.2,18.38,AFAD
2012-05-19T00:09:51.95,4,22.03,AFAD
2012-05-18T01:47:53.15,4,7.01,AFAD
2012-05-17T09:41:56.95,4.3,14.71,AFAD
2012-05-09T17:49:31.82,4.3,8.98,AFAD
2012-05-09T06:24:36.72,4,8.8,AFAD
2012-05-08T07:31:20,4.3,23.36,AFAD
2012-05-04T05:38:13.64,4.2,23.85,AFAD
2012-05-04T02:00:36.07,4.5,23.94,AFAD
2012-05-03T21:45:17.13,4.7,14.22,AFAD
2012-05-03T17:10:09.61,4.4,23.7,AFAD
2012-05-03T16:16:04.27,4.5,25.41,AFAD
2012-05-03T15:25:26.6,4,6.99,AFAD
2012-05-03T15:20:25.33,5.4,10.59,AFAD
2012-05-03T06:24:25.64,4,15.17,AFAD
2012-05-03T01:57:47.87,4,26.18,AFAD
2012-05-02T06:48:23.21,4.3,22.18,AFAD
2012-05-02T06:40:00.63,4.4,27.18,AFAD
2012-05-02T00:02:40.87,4.3,26.01,AFAD
2012-05-01T14:48:28.01,5,26.27,AFAD
2012-04-28T03:17:05.13,4.6,22.47,AFAD
2012-04-26T22:05:33.6,4.8,25.54,AFAD
2012-04-23T16:14:54.98,4,6.96,AFAD
2012-04-23T16:14:37,4.3,6.31,AFAD
2012-04-20T16:39:16.02,4.4,20.59,AFAD
2012-04-19T19:52:41.28,4.5,7.49,AFAD
2012-04-18T23:30:53.12,4.2,13.18,AFAD
2012-04-17T20:45:16.67,4.5,6.99,AFAD
2012-04-16T10:11:09.95,4.6,7,AFAD
2012-04-16T10:10:47.04,4.7,6.9,AFAD
2012-04-13T04:22:08.12,4.3,22.51,AFAD
2012-04-13T00:04:48.68,4.3,4.28,AFAD
2012-04-12T09:32:43.19,4,16.5,AFAD
2012-04-10T16:40:33.8,4,13.81,AFAD
2012-04-04T14:18:37.19,4.3,18.65,AFAD
2012-04-04T11:05:16.1,4.7,20.71,AFAD
2012-04-04T09:41:39.66,4.4,15.42,AFAD
2012-04-04T00:33:00.28,4.3,23.39,AFAD
2012-03-29T10:13:32.02,4.2,12.77,AFAD
2012-03-26T10:35:33.12,5,16.96,AFAD
2012-03-24T06:57:46.54,4.2,9.7,AFAD
2012-03-23T15:43:37.28,4.4,6.53,AFAD
2012-03-23T12:37:52.53,4,24.8,AFAD
2012-03-20T15:11:43.48,4.2,7.16,AFAD
2012-03-13T10:44:50.93,4.5,16.06,AFAD
2012-03-13T03:24:12.56,4,6.97,AFAD
2012-03-11T18:28:17.73,4.2,3.87,AFAD
2012-03-09T20:52:55.61,4,16.37,AFAD
2012-03-08T07:28:01.9426,4.1,70.05,AFAD
2012-03-07T15:08:09.96,4,19.1,AFAD
2012-03-05T06:50:51.7123,5.2,23.24,AFAD
2012-03-03T12:02:10.49,4,15.75,AFAD
2012-02-29T15:19:43.2796,4,12.68,AFAD
2012-02-24T13:07:10.65,4.5,22.09,AFAD
2012-02-24T01:00:04.34,4,23.52,AFAD
2012-02-20T06:34:26.99,4.4,23.46,AFAD
2012-02-20T00:50:02.41,4.1,22.94,AFAD
2012-02-17T09:32:57.8,4.6,7.02,AFAD
2012-02-16T11:01:03.42,4.6,14.63,AFAD
2012-02-15T02:34:08.88,4.6,36.52,AFAD
2012-02-12T19:17:31.13,4.2,21.18,AFAD
2012-02-12T04:49:07.92,4.1,23.16,AFAD
2012-02-08T19:57:25.73,4.2,6.99,AFAD
2012-02-08T12:28:58.17,4.1,6.16,AFAD
2012-01-29T21:03:01.26,4.2,32.39,AFAD
2012-01-29T09:55:20.57,4.5,49.23,AFAD
2012-01-29T04:14:58.04,4.2,17.62,AFAD
2012-01-28T10:51:05.93,4.5,27.02,AFAD
2012-01-27T19:06:50.9,4,7.06,AFAD
2012-01-27T17:43:19.42,4.2,13.51,AFAD
2012-01-26T06:27:53.0391,4.1,69.86,AFAD
2012-01-26T06:19:10.82,4.1,40.44,AFAD
2012-01-26T04:25:11.97,5.1,27.27,AFAD
2012-01-21T00:45:01,4.1,19.93,AFAD
2012-01-20T09:57:37.67,4.5,21.32,AFAD
2012-01-19T11:00:54.77,4,15.54,AFAD
2012-01-14T05:52:33.2,4.2,12.5,AFAD
2012-01-12T00:26:29.32,4.6,32.69,AFAD
2012-01-10T21:55:48.01,4.2,7.16,AFAD
2012-01-10T11:45:03.81,4,20.06,AFAD
2012-01-06T20:35:15.01,4,49.48,AFAD
2012-01-06T03:13:34.61,4,1.25,AFAD
2012-01-06T02:06:52.35,4.2,22.67,AFAD
2012-01-06T00:16:48.98,4.2,12.82,AFAD
2011-12-30T00:35:46.75,4.2,18.64,AFAD
2011-12-27T22:17:59.28,4.1,6.59,AFAD
2011-12-27T19:18:52.6,4.4,5.7,AFAD
2011-12-27T07:51:46.47,4.4,21.3,AFAD
2011-12-27T05:59:17.43,4.1,26.44,AFAD
2011-12-21T17:07:02.94,4.4,18.39,AFAD
2011-12-17T11:03:36.39,4,2.1,AFAD
2011-12-17T05:28:58.2,4,12.97,AFAD
2011-12-15T06:38:00.25,4.3,77.6,AFAD
2011-12-12T11:56:55.7,4.2,18.19,AFAD
2011-12-12T10:28:28.93,4.3,22.14,AFAD
2011-12-10T05:15:01.85,4.2,13.44,AFAD
2011-12-10T05:07:52.44,4.2,10.28,AFAD
2011-12-09T06:21:28.4,4,16,AFAD
2011-12-08T21:52:28.12,4.4,14.56,AFAD
2011-12-06T15:46:25.64,4.6,3.19,AFAD
2011-12-06T02:55:59.65,4.7,15.36,AFAD
2011-12-05T08:30:24.92,4.2,28.42,AFAD
2011-12-05T08:17:27.11,5,33.8,AFAD
2011-12-04T22:15:03.05,4.9,12.22,AFAD
2011-12-03T01:30:54.11,4.3,4.25,AFAD
2011-12-02T16:53:08.66,4,20.99,AFAD
2011-11-30T00:47:21.39,5,19.79,AFAD
2011-11-29T14:07:18.86,4.4,36.74,AFAD
2011-11-26T19:22:32.77,4.2,12.76,AFAD
2011-11-24T00:48:07.84,4.5,15.9,AFAD
2011-11-23T12:18:07.36,4.9,6.96,AFAD
2011-11-22T23:48:14.14,4.4,18.49,AFAD
2011-11-22T04:50:37.19,4.5,11.12,AFAD
2011-11-22T03:30:35.08,4.5,22.95,AFAD
2011-11-21T21:00:35.21,4.6,1.91,AFAD
2011-11-21T20:55:56.58,4.6,22.74,AFAD
2011-11-20T11:20:30.34,4,6.97,AFAD
2011-11-19T08:08:55.16,4.1,20.15,AFAD
2011-11-18T17:39:39.07,5.2,8,AFAD
2011-11-17T12:38:31.28,4.5,17.1,AFAD
2011-11-17T02:37:18.59,4.4,19.61,AFAD
2011-11-14T22:08:14.82,5.1,23.32,AFAD
2011-11-14T16:53:58.65,4.2,15.17,AFAD
2011-11-14T16:47:16.23,4.7,18.98,AFAD
2011-11-14T16:31:31.26,4.5,19.21,AFAD
2011-11-14T09:46:46.15,4.4,40.51,AFAD
2011-11-13T19:57:29.63,4.1,5,AFAD
2011-11-13T18:29:53.49,4.1,14.26,AFAD
2011-11-13T03:44:00.33,4,13.46,AFAD
2011-11-12T19:53:48.67,4.2,8.84,AFAD
2011-11-12T18:25:47.06,4.3,16.35,AFAD
2011-11-12T18:20:01.9,4.6,19.15,AFAD
2011-11-12T17:05:21.12,4,17.74,AFAD
2011-11-12T14:50:15.43,4.2,15.09,AFAD
2011-11-11T13:45:09.91,4.1,15.26,AFAD
2011-11-09T22:38:18.05,4.4,14.86,AFAD
2011-11-09T20:45:38.87,4.5,17.74,AFAD
2011-11-09T19:30:09.48,4.4,4.5,AFAD
2011-11-09T19:23:34.14,5.6,21.47,AFAD
2011-11-08T22:05:50.85,5.4,8.36,AFAD
2011-11-08T19:34:26.02,4.4,16.24,AFAD
2011-11-08T17:24:52.09,4.3,18,AFAD
2011-11-08T14:35:35.74,4.4,17.07,AFAD
2011-11-07T22:14:12.73,4.5,14.63,AFAD
2011-11-07T16:11:16.26,4.3,21.35,AFAD
2011-11-07T15:54:48.3811,4.8,4.43,AFAD
2011-11-06T20:56:53.86,4.5,13.71,AFAD
2011-11-06T20:55:59.99,4.1,19.18,AFAD
2011-11-06T13:34:22.4,4.3,20.91,AFAD
2011-11-06T02:43:12.27,4.6,11.66,AFAD
2011-11-06T00:24:44.81,4.3,21.39,AFAD
2011-11-05T19:19:15.88,4.6,22.03,AFAD
2011-11-05T03:23:46.48,4.2,19.49,AFAD
2011-11-04T12:56:28.68,4,19.96,AFAD
2011-11-04T10:55:37.29,4.2,15.41,AFAD
2011-11-04T05:04:47.76,4,14.97,AFAD
2011-11-03T16:39:55.33,4.3,2.79,AFAD
2011-11-03T01:05:47.71,4.1,9.24,AFAD
2011-11-02T21:44:13.16,4,5.72,AFAD
2011-11-02T20:48:21.83,4.4,24.51,AFAD
2011-11-02T18:32:50.26,4.1,7.79,AFAD
2011-11-02T16:52:15.6,4.1,19.32,AFAD
2011-11-02T13:24:02.1,4.6,19.44,AFAD
2011-11-02T11:43:02.29,4.8,7.78,AFAD
2011-11-02T04:34:21.12,4.8,18.03,AFAD
2011-11-01T21:10:44.66,4.5,5.06,AFAD
2011-10-31T16:57:58.75,4,19.71,AFAD
2011-10-30T04:29:10.04,4.2,19.88,AFAD
2011-10-30T01:55:04.87,4.6,22.36,AFAD
2011-10-29T22:24:22.44,4.8,16.67,AFAD
2011-10-29T18:45:49.35,4.6,13.97,AFAD
2011-10-29T12:18:09.17,4.1,4.97,AFAD
2011-10-29T09:08:45.76,4,14.72,AFAD
2011-10-29T03:52:43.42,4.3,20.45,AFAD
2011-10-28T19:59:49.35,4.1,7,AFAD
2011-10-28T16:34:10.68,4.5,12.44,AFAD
2011-10-28T09:47:55.75,4.5,19.22,AFAD
2011-10-28T08:48:08.38,4.2,20.98,AFAD
2011-10-28T03:23:30.14,4.1,9.58,AFAD
2011-10-28T00:25:32.99,4.1,11.18,AFAD
2011-10-27T20:55:09.18,4,7.14,AFAD
2011-10-27T19:08:12.23,4,13.01,AFAD
2011-10-27T15:41:34.25,4.1,10.37,AFAD
2011-10-27T08:04:22.06,5.6,21.61,AFAD
2011-10-27T05:29:11.42,4.2,20.26,AFAD
2011-10-26T23:42:26.71,4.3,19.18,AFAD
2011-10-26T23:15:06.52,4.2,14.77,AFAD
2011-10-26T19:45:29.55,4.1,5.04,AFAD
2011-10-26T19:22:47.35,4,12.83,AFAD
2011-10-26T19:16:45.38,4.1,5,AFAD
2011-10-26T16:19:44.5,4.5,1.45,AFAD
2011-10-26T15:31:15.81,4.2,4.05,AFAD
2011-10-26T15:14:37.13,4.3,12.34,AFAD
2011-10-26T12:05:14.69,4.3,5,AFAD
2011-10-26T08:49:20,4,18.29,AFAD
2011-10-26T03:27:05.57,4.2,6.98,AFAD
2011-10-26T03:16:18.74,4.8,20.62,AFAD
2011-10-26T02:59:05.29,4.6,14.81,AFAD
2011-10-25T23:39:02.99,4,8.93,AFAD
2011-10-25T23:25:17.96,4.1,11.91,AFAD
2011-10-25T21:38:05.11,4,18.01,AFAD
2011-10-25T20:39:26.11,4,2.66,AFAD
2011-10-25T20:22:29.74,4,5,AFAD
2011-10-25T20:08:28.2,4.1,8.29,AFAD
2011-10-25T19:55:24.13,4.1,1.06,AFAD
2011-10-25T19:43:57.83,4.1,6.96,AFAD
2011-10-25T18:14:42.14,4.1,10.97,AFAD
2011-10-25T17:08:02.76,4,1.81,AFAD
2011-10-25T16:56:16.08,4.3,8.07,AFAD
2011-10-25T16:50:32.04,4.3,11.53,AFAD
2011-10-25T15:27:13.45,4.5,16.01,AFAD
2011-10-25T15:19:48.87,4,6.98,AFAD
2011-10-25T15:16:46.48,4.1,5,AFAD
2011-10-25T15:06:07.96,4,7.52,AFAD
2011-10-25T15:05:24.1,4,7.78,AFAD
2011-10-25T14:55:06.77,5.4,17.44,AFAD
2011-10-25T03:59:27.83,4,6.91,AFAD
2011-10-25T03:16:49.33,4,3.64,AFAD
2011-10-25T02:49:10.18,4,17.44,AFAD
2011-10-25T02:33:54.31,4.4,12.35,AFAD
2011-10-25T00:32:18.15,4.2,7.08,AFAD
2011-10-25T00:08:29.47,4,4.68,AFAD
2011-10-24T23:55:15.24,4.6,26.37,AFAD
2011-10-24T22:13:30.73,4.5,19.24,AFAD
